lga_code,lga_name,ward_code,ward_name,polling_unit_code,polling_unit_name,address,registered_voters,lga_description,ward_description
18,Gwale,3,Dorayi,18-03-019,GIDAN SARKI DORAYI OPEN SPACE III (DORAYI KARAMA/ PRIMARY SCHOOL VI),"Dorayi, Gwale, Kano",0,,
18,Gwale,3,Dorayi,18-03-020,"JAEN GABAS, PRIMARY SCHOOL","Dorayi, Gwale, Kano",0,,
18,Gwale,3,Dorayi,18-03-021,"JAEN YAMMA, PRIMARY SCHOOL I","Dorayi, Gwale, Kano",0,,
18,Gwale,3,Dorayi,18-03-022,"JAEN YAMMA, PRIMARY SCHOOL II","Dorayi, Gwale, Kano",0,,
18,Gwale,3,Dorayi,18-03-023,"JAEN YAMMA, PRIMARY SCHOOL III","Dorayi, Gwale, Kano",0,,
18,Gwale,3,Dorayi,18-03-024,"RINJI GIDAN, MAI UNGUWA","Dorayi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-001,"GIDAN GALADIMA, PRIMARY SCHOOL I","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-002,"GIDAN GALADIMA, PRIMARY SCHOOL II","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-003,"GIDAN GALADIMA, PRIMARY SCHOOL III","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-004,"GIDAN GALADIMA, PRIMARY SCHOOL IV","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-005,"FILIN GALADANCHI OPEN SPACE I (GIDAN GALADIMA, PRIMARY SCHOOL V)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-006,"FILIN GALADANCHI OPEN SPACE II (GIDAN GALADIMA, PRIMARY SCHOOL VI)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-007,"HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL I","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-008,"HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL II","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-009,"HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL III","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-010,"HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL IV","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-011,"HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL V","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-012,"SARARIN AWAISU OPEN SPACE I (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL VI)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-013,"SARARIN AWAISU OPEN SPACE II (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL VII)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-014,"SARARIN AWAISU OPEN SPACE III (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL VIII)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-015,"SARARIN AWAISU OPEN SPACE IV (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL IX)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-016,"SARARIN AWAISU OPEN SPACE V (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL X)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-017,"FILIN SARKIN KURAME OPEN SPACE I (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL XI)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-018,"FILIN SARKIN KURAME OPEN SPACE II (HAUSAWA ABDULLAHI, SUKA ISLAMIYA SCHOOL XII)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-019,"FILIN GIDAN UMARU MAI KAJI OPEN SPACE I (MAGASHI GIDAN GALADIM,A PRIMARY SCHOOL I)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-020,"FILIN GIDAN UMARU MAI KAJI OPEN SPACE II (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL II)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-021,"FILIN GIDAN UMARU MAI KAJI OPEN SPACE III (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL III)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-022,"FILIN GIDAN UMARU MAI KAJI OPEN SPACE IV (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL IV)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-023,"FILIN GIDAN UMARU MAI KAJI OPEN SPACE V (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL V)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-024,"KOFAR GIDAN BARAU OPEN SPACE I (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL VI)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-025,"KOFAR GIDAN BARAU OPEN SPACE II (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL VII)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-026,"KOFAR GIDAN BARAU OPEN SPACE III (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL VIII)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-027,"KOFAR GIDAN BARAU OPEN SPACE IV (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL IX)","Galadanchi, Gwale, Kano",0,,
18,Gwale,4,Galadanchi,18-04-028,"KOFAR GIDAN BARAU OPEN SPACE V (MAGASHI GIDAN GALADIMA, PRIMARY SCHOOL X)","Galadanchi, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-001,DAUSAYI I,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-002,DAUSAYI II,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-003,DAUSAYI III,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-004,DAUSAYI IV,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-005,DAUSAYI V,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-006,DAUSAYI VI,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-007,DAUSAYI VII,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-008,FILIN ZAKKA I,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-009,FILIN ZAKKA II,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-010,FILIN ZAKKA III,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-011,FILIN ZAKKA IV,"Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-012,"DARUN MA'ARUF PRI. SCH. I (GORON DUTSE, PRIMARY SCHOOL I)","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-013,"DARUN MA'ARUF PRI. SCH. II (GORON DUTSE, PRIMARY SCHOOL II)","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-014,"WARURE, PRIMARY SCHOOL I","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-015,"WARURE, PRIMARY SCHOOL II","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-016,"WARURE, PRIMARY SCHOOL III","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-017,"WARURE, PRIMARY SCHOOL IV","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-018,"WARURE, PRIMARY SCHOOL V","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-019,"GORON DUTSE PS II (WARURE, PRIMARY SCHOOL VI)","Goron Dutse, Gwale, Kano",0,,
18,Gwale,5,Goron Dutse,18-05-020,"GORON DUTSE PS IV (WARURE, PRIMARY SCHOOL VII)","Goron Dutse, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-001,GWALE PRI. SCH. I,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-002,GWALE PRI. SCH. II,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-003,GWALE PRI. SCH. III,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-004,GWALE PRI. SCH. IV,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-005,GWALE PRI. SCH. V,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-006,GWALE HEALTH CENTRE (GWALE PRI. SCH. VI),"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-007,GWALE HEALTH CENTER,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-008,"GWALE, HEALTH CENTER","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-009,"GWALE, HEALTH CENTER","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-010,G.A.T.C. GWALE I,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-011,G.A.T.C. GWALE II,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-012,G.A.T.C. GWALE III,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-013,G.S.S GWALE,"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-014,"LOKON MAKERA, KOFAR NAISA PRI. SCH I","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-015,"LOKON MAKERA, KOFAR NAISA PRI. SCH II","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-016,"LOKON MAKERA, KOFAR NAISA PRI. SCH III","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-017,"LOKON MAKERA, KOFAR NAISA PRI. SCH IV","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-018,"LOKON MAKERA, KOFAR NAISA PRI. SCH V","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-019,"G.G.S.S. KOFAR NA'ISA I (LOKON MAKERA, KOFAR NAISA PRI. SCH VI)","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-020,"G.G.S.S. KOFAR NA'ISA II (LOKON MAKERA, KOFAR NAISA PRI. SCH VII)","Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-021,G.G.S.S. KOFAR NA'ISA III (LOKON MAKERA KOFAR NAISA PRI. SCH VIII),"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-022,G.G.S.S. KOFAR NA'ISA IV (LOKON MAKERA KOFAR NAISA PRI. SCH IX),"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-023,MUBARU ISLAMIYYA SCHOOL I (LOKON MAKERA KOFAR NAISA PRI. SCH X),"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-024,MUBARU ISLAMIYYA SCHOOL II (LOKON MAKERA KOFAR NAISA PRI. SCH XI),"Gwale, Gwale, Kano",0,,
18,Gwale,6,Gwale,18-06-025,MUBARU ISLAMIYYA SCHOOL III (LOKON MAKERA KOFAR NAISA PRI. SCH XII),"Gwale, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-001,AKWA RIJIYA I,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-002,AKWA RIJIYA II,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-003,AKWA RIJIYA III,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-004,AKWA RIJIYA IV,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-005,"GYARANYA, ISLAMIYA SCHOOL I","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-006,"GYARANYA, ISLAMIYA SCHOOL II","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-007,"GYARANYA, ISLAMIYA SCHOOL III","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-008,"GYARANYA, ISLAMIYA SCHOOL IV","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-009,"GYARANYA, ISLAMIYA SCHOOL V","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-010,"GYARANYA,ISLAMIYA SCHOOL VI","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-011,"GYARANYA, ISLAMIYA SCHOOL VII","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-012,"GYARANYA, ISLAMIYA SCHOOL VIII","Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-013,GIDAN MAI UNGUWA I,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-014,GIDAN MAI UNGUWA II,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-015,GIDAN MAI UNGUWA III,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-016,GIDAN MAI UNGUWA IV,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-017,SUDAWA ISLAMIYA SCHOOL I,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-018,SUDAWA ISLAMIYA SCHOOL II,"Gyaranya, Gwale, Kano",0,,
18,Gwale,7,Gyaranya,18-07-019,SUDAWA ISLAMIYA SCHOOL III,"Gyaranya, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-001,A. T. C.,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-002,FEDERAL COLLGE OF EDUCATION (F.C.T.) I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-003,FEDERAL COLLGE OF EDUCATION (F.C.T.) II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-004,FILIN MAULIDI I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-005,FILIN MAULIDI II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-006,GIDAN ISYAKA I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-007,GIDAN ISYAKA II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-008,GIDAN MAHAUKATA I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-009,GIDAN MAHAUKATA II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-010,GIDAN MAHAUKATA III,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-011,GIDAN MAHAUKATA IV,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-012,"KOFAR WAIKA, GIDAN MAIUNGUWA I","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-013,"KOFAR WAIKA, GIDAN MAIUNGUWA II","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-014,"KOFAR WAIKA, GIDAN MAIUNGUWA III","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-015,KOFAR KANSAKALI I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-016,KOFAR KANSAKALI II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-017,KOFAR KANSAKALI III,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-018,KOFAR KANSAKALI IV,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-019,KOFAR KABUGA (WARURE PRIMARY SCHOOL.) I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-020,KOFAR KABUGA (WARURE PRIMARY SCHOOL.) II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-021,KOFAR WAIKA WAJE,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-022,"KABUGA, PRIMARY SCHOOL I","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-023,"KABUGA, PRIMARY SCHOOL II","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-024,"KABUGA, PRIMARY SCHOOL III","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-025,"KABUGA, PRIMARY SCHOOL IV","Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-026,PRISON WARD I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-027,PRISON WARD II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-028,TUDUN YOLA I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-029,TUDUN YOLA II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-030,TUDUN YOLA III,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-031,UNGUWAR DABAI I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-032,UNGUWAR DABAI II,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-033,W.T.C. I,"Kabuga, Gwale, Kano",0,,
18,Gwale,8,Kabuga,18-08-034,W.T.C. II,"Kabuga, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-001,JINGAU I,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-002,JINGAU II,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-003,JINGAU III,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-004,FILIN KANFA OPEN SPACE I (MANDAWARI/ DANDAGO. PRIMARY SCHOOL I),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-005,FILIN KANFA OPEN SPACE II (MANDAWARI/ DANDAGO. PRIMARY SCHOOL II),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-006,FILIN KANFA OPEN SPACE III (MANDAWARI/ DANDAGO. PRIMARY SCHOOL III),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-007,FILIN KANFA OPEN SPACE IV (MANDAWARI/ DANDAGO. PRIMARY SCHOOL IV),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-008,FILIN KANFA OPEN SPACE V (MANDAWARI/ DANDAGO. PRIMARY SCHOOL V),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-009,MANDAWARI ISLAMIYYA SCHOOL I,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-010,MANDAWARI ISLAMIYYA SCHOOL II,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-011,MANDAWARI ISLAMIYYA SCHOOL III,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-012,MANDAWARI ISLAMIYYA SCHOOL IV,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-013,MANDAWARI ISLAMIYYA SCHOOL V,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-014,MANDAWARI ISLAMIYYA SCHOOL VI,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-015,MANDAWARI ISLAMIYYA SCHOOL VII,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-016,MALAM ISA ISL SCHOOL I (SABON SARA I),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-017,MALAM ISA ISL SCHOOL II (SABON SARA II),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-018,MALAM ISA ISL SCHOOL III (SABON SARA III),"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-019,SABON SARA IV,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-020,SABON SARA V,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-021,SABON SARA VI,"Mandawari, Gwale, Kano",0,,
18,Gwale,9,Mandawari,18-09-022,SABON SARA VII,"Mandawari, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-001,G.G.S.S. SANI MAI NAGGE I,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-002,G.G.S.S. SANI MAI NAGGE II,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-003,G.G.S.S. SANI MAI NAGGE III,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-004,MAITASA PRIMARY SCHOOL I,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-005,MAITASA PRIMARY SCHOOL II,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-006,MAITASA PRIMARY SCHOOL III,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-007,MAITASA PRIMARY SCHOOL IV,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-008,MAITASA PRIMARY SCHOOL V,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-009,RABI'U SPEAKING ISLAMIYYA SCH. I (MAITASA PRIMARY SCHOOL VI),"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-010,RABI'U SPEAKING ISLAMIYYA SCH. II (MAITASA PRIMARY SCHOOL VII),"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-011,RABI'U SPEAKING ISLAMIYYA SCH. III (MAITASA PRIMARY SCHOOL VIII),"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-012,MAI GADANKAYA PRIMARY SCHOOL IX,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-013,MAI GADANKAYA PRIMARY SCHOOL X,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-014,MAI GADANKAYA PRIMARY SCHOOL XI,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-015,MAI GADANKAYA PRIMARY SCHOOL XII,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-016,MAI GADANKAYA PRIMARY SCHOOL XIII,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-017,FILIN BAYAN MAKARANTAR OPEN SPACE (MAI GADANKAYA PRIMARY SCHOOL XIV),"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-018,OFISHIN HAKIMI I,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-019,OFISHIN HAKIMI II,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-020,OPEN THE ATER,"Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-021,"SANI MAINAGGE, PRIMARY SCHOOL I","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-022,"SANI MAINAGGE, PRIMARY SCHOOL II","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-023,"SANI MAINAGGE, PRIMARY SCHOOL III","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-024,"SANI MAINAGGE, PRIMARY SCHOOL IV","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-025,"SANI MAINAGGE, PRIMARY SCHOOL V","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-026,"SANI MAINAGGE, PRIMARY SCHOOL VI","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-027,"SANI MAINAGGE, PRIMARY SCHOOL VII","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-028,"SANI MAINAGGE, PRIMARY SCHOOL VIII","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-029,"SHEHU MAIHULA, ISLAMIYYA SCHOOL I","Sani Mai Magge, Gwale, Kano",0,,
18,Gwale,10,Sani Mai Magge,18-10-030,"SHEHU MAIHULA, ISLAMIYYA SCHOOL II","Sani Mai Magge, Gwale, Kano",0,,
19,Gwarzo,1,Getso,19-01-001,DAMUNAWA,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-002,KARKARI,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-003,KAUYENBAKO,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-004,KOFARFADA I,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-005,KOFARFADA II,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-006,KOFARFADA III,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-007,KOFARFADA IV,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-008,SABANGARIN KAYYU I,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-009,SABANGARIN KAYYU II,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-010,UNGUWAN FULANI I,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-011,UNGUWAN FULANI II,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-012,YAGWAMAWA I,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-013,YAGWAMAWA II,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-014,ZANGO I,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,1,Getso,19-01-015,ZANGO II,"Getso, Gwarzo, Kano",0,,
19,Gwarzo,2,Gwarzo,19-02-001,BIREMAWA FULANI I/K/GIDAN ALHAJI ZAKARI STREET (BIREMAWA FULANI I),"Gwarzo, Gwarzo, Kano",0,,
19,Gwarzo,2,Gwarzo,19-02-002,BIREMAWA FULANI II/K/GIDAN ALHAJI ZAKARI STREET (BIREMAWA FULANI II),"Gwarzo, Gwarzo, Kano",0,,
19,Gwarzo,2,Gwarzo,19-02-003,BIREMAWA MASAKA I,"Gwarzo, Gwarzo, Kano",0,,
19,Gwarzo,2,Gwarzo,19-02-004,BIREMAWA MASAKA II,"Gwarzo, Gwarzo, Kano",0,,
19,Gwarzo,2,Gwarzo,19-02-005,BIREMAWA MASAKA III,"Gwarzo, Gwarzo, Kano",0,,
